target_name,model_name_base,rmse_mean_base,model_name_best,rmse_value_best,rmse_gain,rmse_gain_pct,mae_gain,mae_gain_pct
price_target_0,ElasticNet,0.6464272117851179,ElasticTuned,0.21975094713981325,0.4266762646453046,66.00530684143573,0.33778371178683697,65.40005207225637
price_target_12,Persistence,1.936175631419335,ElasticTuned,0.32014573958371073,1.6160298918356242,83.46504653872621,1.3297893665005724,83.51019668355227
price_target_3,ElasticNet,1.9777059119028944,SARIMAX,0.33457821960212847,1.6431276923007658,83.08250900255405,1.37626233500491,83.0887689552555
price_target_6,Persistence,2.1375781361251853,SARIMAX,0.3073939837013592,1.830184152423826,85.61952059172087,1.5538488729387163,85.73014983551118
wage_target_0,Persistence,0.5906696590840712,ElasticTuned,0.152760453569522,0.4379092055145492,74.13775175003879,0.3232592199723155,73.83329200440258
wage_target_12,Persistence,0.5596083389414153,Persistence,0.2703093726505652,0.28929896629085006,51.6966860855046,0.20587735953353534,47.943140724308606
wage_target_3,Persistence,0.5854564403574887,ElasticTuned,0.21024664549186645,0.3752097948656222,64.08842212693285,0.26944644462125344,61.383452253206904
wage_target_6,Persistence,0.5854564403574887,ElasticTuned,0.21926665654071062,0.366189783816778,62.547741996514205,0.26958360378584767,61.414698919099244
